"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session","PM.lenient","condition","baseline_valence","baseline_arousa","valence_after_ind","arousal_after_ind","valence_after_PM","arousal_after_PM","valence_bef_after_ind","arousal_bef_after_ind","arousal_bef_after_PM","valence_bef_after_PM","recognition","agegroup","cond","OT_task_only","OT_task_PM","OT_task_only_rt","OT_task_PM_rt","PM_cost","c_tcaq","tcaq_g","MOCA"
"wagon","h","PM cue","",NA,NA,NA,"","[1.200211199999103]","['h']",1,NA,153,3,1,"Positive",100,100,100,100,100,100,0,0,0,0,1,2,"Positive",1,0.932432432432432,0.629959077500007,0.728746367123103,0.0987872896230964,21,43,27
"curious","h","PM cue","",NA,NA,NA,"","[1.5171483000012813]","['h']",1,NA,153,3,1,"Positive",100,100,100,100,100,100,0,0,0,0,1,2,"Positive",1,0.932432432432432,0.629959077500007,0.728746367123103,0.0987872896230964,21,43,27
"teacher","h","PM cue","",NA,NA,NA,"","[1.616371899999649]","['h']",1,NA,153,3,1,"Positive",100,100,100,100,100,100,0,0,0,0,1,2,"Positive",1,0.932432432432432,0.629959077500007,0.728746367123103,0.0987872896230964,21,43,27
"detail","h","PM cue","",NA,NA,NA,"","[1.6674878999983775]","['l']",0,NA,154,2,0,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"village","h","PM cue","",NA,NA,NA,"","[1.3171642999986943]","['d']",0,NA,154,2,0,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"circle","h","PM cue","",NA,NA,NA,"","[2.0502545999988797]","['d']",0,NA,154,2,0,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"detail","h","PM cue","",NA,NA,NA,"","[1.3675136999991082]","['d']",0,NA,154,2,0,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"circle","h","PM cue","",NA,NA,NA,"","[0.7672076999988349]","['d']",0,NA,154,2,0,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"village","h","PM cue","",NA,NA,NA,"","[1.550792400001228]","['h']",1,NA,154,2,1,"Positive",87.5,88.5,89,91,89,72,1.5,2.5,-16.5,1.5,1,2,"Positive",0.85,0.851351351351351,0.886810027499905,1.07859142428575,0.191781396785843,45,72,26
"bottle","h","PM cue","",NA,NA,NA,"","[2.133643999999549]","['h']",1,NA,155,1,1,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"writer","h","PM cue","",NA,NA,NA,"","[0.9839611000006698]","['l']",0,NA,155,1,0,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"event","h","PM cue","",NA,NA,NA,"","[1.4672497999999905]","['l']",0,NA,155,1,0,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"writer","h","PM cue","",NA,NA,NA,"","[1.8671481000001222]","['l']",0,NA,155,1,0,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"bottle","h","PM cue","",NA,NA,NA,"","[1.5007217000002129]","['h']",1,NA,155,1,1,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"event","h","PM cue","",NA,NA,NA,"","[0.9337218000000576]","['l']",0,NA,155,1,0,"Positive",51,42.5,78,23,52,30,27,-19.5,-12.5,1,0,2,"Positive",0.925,0.959459459459459,0.884172399999852,1.02024961232863,0.13607721232878,44,97,28
"bottle","h","PM cue","",NA,NA,NA,"","[0.9336806000001161]","['l']",0,NA,156,1,0,"Positive",91,70,91,72,93,72,0,2,2,2,0,2,"Positive",1,0.945945945945946,0.709905717500033,0.992549551351425,0.282643833851392,36,61,23
"writer","h","PM cue","",NA,NA,NA,"","[0.7673186000001806]","['l']",0,NA,156,1,0,"Positive",91,70,91,72,93,72,0,2,2,2,0,2,"Positive",1,0.945945945945946,0.709905717500033,0.992549551351425,0.282643833851392,36,61,23
"event","h","PM cue","",NA,NA,NA,"","[2.033383599999979]","['d']",0,NA,156,1,0,"Positive",91,70,91,72,93,72,0,2,2,2,0,2,"Positive",1,0.945945945945946,0.709905717500033,0.992549551351425,0.282643833851392,36,61,23
"writer","h","PM cue","",NA,NA,NA,"","[1.1341445000007297]","['l']",0,NA,156,1,0,"Positive",91,70,91,72,93,72,0,2,2,2,0,2,"Positive",1,0.945945945945946,0.709905717500033,0.992549551351425,0.282643833851392,36,61,23
